Bin	Contig	GC	Length	Coverage	Lineage	Completeness	Contamination	Strain.heterogeneity
009	k141_4507	51.37784353615683	27035	7.68886	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Hungateiclostridiaceae;Hungateiclostridium	100.00	44.91	0.00
009	k141_319	42.80046514809494	14619	4.67188475	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Hungateiclostridiaceae;Hungateiclostridium	100.00	44.91	0.00
009	k141_6503	41.18677635588056	13128	11.5558635	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Hungateiclostridiaceae;Hungateiclostridium	100.00	44.91	0.00
009	k141_13243	47.511312217194565	5525	5.12120895	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Hungateiclostridiaceae;Hungateiclostridium	100.00	44.91	0.00
009	k141_2463	34.816596512327116	3326	3.50755658	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Hungateiclostridiaceae;Hungateiclostridium	100.00	44.91	0.00
009	k141_15262	39.639970609845705	8166	4.003119	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Hungateiclostridiaceae;Hungateiclostridium	100.00	44.91	0.00
009	k141_11175	49.312377210216106	1018	2.403226	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Hungateiclostridiaceae;Hungateiclostridium	100.00	44.91	0.00
009	k141_11190	46.39166151400053	11321	6.850863925	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Hungateiclostridiaceae;Hungateiclostridium	100.00	44.91	0.00
009	k141_11196	47.01942397856664	1493	9.58935225	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Hungateiclostridiaceae;Hungateiclostridium	100.00	44.91	0.00
009	k141_8917	49.482374524963966	7631	7.661341999999999	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Hungateiclostridiaceae;Hungateiclostridium	100.00	44.91	0.00
009	k141_4601	42.58221680876979	4105	3.7804044699999997	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Hungateiclostridiaceae;Hungateiclostridium	100.00	44.91	0.00
009	k141_4606	42.55492270138324	1229	15.2659873	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Hungateiclostridiaceae;Hungateiclostridium	100.00	44.91	0.00
009	k141_2486	42.58051960688917	51385	11.746169683349999	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Hungateiclostridiaceae;Hungateiclostridium	100.00	44.91	0.00
009	k141_19790	45.54300860535202	27541	7.706035	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Hungateiclostridiaceae;Hungateiclostridium	100.00	44.91	0.00
009	k141_15314	44.84388742304309	9096	9.4447797	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Hungateiclostridiaceae;Hungateiclostridium	100.00	44.91	0.00
009	k141_17663	50.22352203885523	23935	5.8743537	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Hungateiclostridiaceae;Hungateiclostridium	100.00	44.91	0.00
009	k141_4615	35.54046406338427	1767	2.6994435500000002	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Hungateiclostridiaceae;Hungateiclostridium	100.00	44.91	0.00
009	k141_15364	45.68807339449542	1090	4.34787225	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Hungateiclostridiaceae;Hungateiclostridium	100.00	44.91	0.00
009	k141_19798	40.35164835164835	6825	6.884494235	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Hungateiclostridiaceae;Hungateiclostridium	100.00	44.91	0.00
009	k141_17744	42.6147077309868	1591	24.808118675	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Hungateiclostridiaceae;Hungateiclostridium	100.00	44.91	0.00
009	k141_19806	41.1116937598322	1907	5.93426275	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Hungateiclostridiaceae;Hungateiclostridium	100.00	44.91	0.00
009	k141_2562	40.93778178539225	1109	8.06256495	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Hungateiclostridiaceae;Hungateiclostridium	100.00	44.91	0.00
009	k141_13330	44.911937377690805	1022	6.149082357	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Hungateiclostridiaceae;Hungateiclostridium	100.00	44.91	0.00
009	k141_17766	46.41375222288085	1687	3.51919315	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Hungateiclostridiaceae;Hungateiclostridium	100.00	44.91	0.00
009	k141_8973	41.61306284017813	2021	2.7757883000000003	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Hungateiclostridiaceae;Hungateiclostridium	100.00	44.91	0.00
009	k141_2625	41.15872057936029	1657	10.4376242	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Hungateiclostridiaceae;Hungateiclostridium	100.00	44.91	0.00
009	k141_19870	40.78361531611755	1123	9.103289	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Hungateiclostridiaceae;Hungateiclostridium	100.00	44.91	0.00
009	k141_8980	34.58761455151347	7202	5.25475025	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Hungateiclostridiaceae;Hungateiclostridium	100.00	44.91	0.00
009	k141_17788	39.6487186870141	3473	7.6968102	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Hungateiclostridiaceae;Hungateiclostridium	100.00	44.91	0.00
009	k141_4686	48.74820778647844	9067	5.557194	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Hungateiclostridiaceae;Hungateiclostridium	100.00	44.91	0.00
009	k141_6554	49.47952636271174	159278	5.97481575	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Hungateiclostridiaceae;Hungateiclostridium	100.00	44.91	0.00
009	k141_11197	42.48906134575889	123187	10.654555	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Hungateiclostridiaceae;Hungateiclostridium	100.00	44.91	0.00
009	k141_8988	47.67614879649891	11425	8.00847035	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Hungateiclostridiaceae;Hungateiclostridium	100.00	44.91	0.00
009	k141_11206	46.694635138571066	7866	4.34344214	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Hungateiclostridiaceae;Hungateiclostridium	100.00	44.91	0.00
009	k141_15365	42.004328648530176	73002	13.25872955	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Hungateiclostridiaceae;Hungateiclostridium	100.00	44.91	0.00
009	k141_13342	43.65634365634365	1001	2.10164525	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Hungateiclostridiaceae;Hungateiclostridium	100.00	44.91	0.00
009	k141_19897	34.51519536903039	1382	5.2232144	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Hungateiclostridiaceae;Hungateiclostridium	100.00	44.91	0.00
009	k141_4708	30.80979284369115	2655	2.824950233	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Hungateiclostridiaceae;Hungateiclostridium	100.00	44.91	0.00
009	k141_9020	47.06319702602231	1345	20.706276	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Hungateiclostridiaceae;Hungateiclostridium	100.00	44.91	0.00
009	k141_15381	46.73531476714252	4273	3.8332525	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Hungateiclostridiaceae;Hungateiclostridium	100.00	44.91	0.00
009	k141_15386	40.97165991902834	1235	1.84792625	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Hungateiclostridiaceae;Hungateiclostridium	100.00	44.91	0.00
009	k141_15396	37.28813559322034	1239	4.805785	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Hungateiclostridiaceae;Hungateiclostridium	100.00	44.91	0.00
009	k141_9035	37.86259541984733	1310	2.326293	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Hungateiclostridiaceae;Hungateiclostridium	100.00	44.91	0.00
009	k141_17839	41.575378195096505	1917	6.5540465	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Hungateiclostridiaceae;Hungateiclostridium	100.00	44.91	0.00
009	k141_4734	50.128534704370175	1167	4.20108178	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Hungateiclostridiaceae;Hungateiclostridium	100.00	44.91	0.00
009	k141_9078	40.10382868267359	1541	2.5233645	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Hungateiclostridiaceae;Hungateiclostridium	100.00	44.91	0.00
009	k141_19940	47.72065955383123	6186	5.861912	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Hungateiclostridiaceae;Hungateiclostridium	100.00	44.91	0.00
009	k141_4743	45.79651031044641	8826	10.985938	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Hungateiclostridiaceae;Hungateiclostridium	100.00	44.91	0.00
009	k141_4744	37.80378037803781	1111	4.774194	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Hungateiclostridiaceae;Hungateiclostridium	100.00	44.91	0.00
009	k141_19962	40.84344309647602	1731	3.4731183	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Hungateiclostridiaceae;Hungateiclostridium	100.00	44.91	0.00
009	k141_13354	51.03459482883144	55384	7.36969075	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Hungateiclostridiaceae;Hungateiclostridium	100.00	44.91	0.00
009	k141_11239	36.44432490586337	3718	5.6650785	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Hungateiclostridiaceae;Hungateiclostridium	100.00	44.91	0.00
009	k141_524	50.127456623632924	48644	6.167381499999999	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Hungateiclostridiaceae;Hungateiclostridium	100.00	44.91	0.00
009	k141_17856	43.49009820762973	30853	10.97360187	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Hungateiclostridiaceae;Hungateiclostridium	100.00	44.91	0.00
009	k141_11264	42.490228922389726	1791	14.538390699999999	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Hungateiclostridiaceae;Hungateiclostridium	100.00	44.91	0.00
009	k141_9146	43.35953661563922	2417	7.9384648	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Hungateiclostridiaceae;Hungateiclostridium	100.00	44.91	0.00
009	k141_13358	30.338661277481783	16329	14.0285864825	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Hungateiclostridiaceae;Hungateiclostridium	100.00	44.91	0.00
009	k141_4783	41.417536115569824	19936	13.096734999999999	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Hungateiclostridiaceae;Hungateiclostridium	100.00	44.91	0.00
009	k141_17901	42.128051589129434	10855	13.230173299999999	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Hungateiclostridiaceae;Hungateiclostridium	100.00	44.91	0.00
009	k141_9228	53.70575221238938	1808	4.8727383	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Hungateiclostridiaceae;Hungateiclostridium	100.00	44.91	0.00
009	k141_2702	49.66921779737968	7709	6.01514745	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Hungateiclostridiaceae;Hungateiclostridium	100.00	44.91	0.00
009	k141_2704	39.19266055045871	2725	5.714563	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Hungateiclostridiaceae;Hungateiclostridium	100.00	44.91	0.00
009	k141_546	45.64166536722283	6413	15.21307705	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Hungateiclostridiaceae;Hungateiclostridium	100.00	44.91	0.00
009	k141_11304	44.33150899139953	1279	5.891054175	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Hungateiclostridiaceae;Hungateiclostridium	100.00	44.91	0.00
009	k141_13418	36.070528967254404	1985	5.8076295	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Hungateiclostridiaceae;Hungateiclostridium	100.00	44.91	0.00
009	k141_15428	38.83228840125392	2552	4.260824	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Hungateiclostridiaceae;Hungateiclostridium	100.00	44.91	0.00
009	k141_11323	42.34921548870016	6947	38.5064	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Hungateiclostridiaceae;Hungateiclostridium	100.00	44.91	0.00
009	k141_20043	50.574607807369574	21928	7.404858300000001	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Hungateiclostridiaceae;Hungateiclostridium	100.00	44.91	0.00
009	k141_13446	49.28092042186002	6258	6.6463655	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Hungateiclostridiaceae;Hungateiclostridium	100.00	44.91	0.00
009	k141_2710	52.02905811623246	35928	5.58113915	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Hungateiclostridiaceae;Hungateiclostridium	100.00	44.91	0.00
009	k141_15447	47.78067885117493	1532	2.1324168	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Hungateiclostridiaceae;Hungateiclostridium	100.00	44.91	0.00
009	k141_2721	57.55347593582888	1496	11.834695	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Hungateiclostridiaceae;Hungateiclostridium	100.00	44.91	0.00
009	k141_2725	39.54410307234886	1009	2.1821885	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Hungateiclostridiaceae;Hungateiclostridium	100.00	44.91	0.00
009	k141_11387	51.76492677431468	5326	4.43382935	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Hungateiclostridiaceae;Hungateiclostridium	100.00	44.91	0.00
009	k141_13451	45.67049808429119	1305	8.6787875	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Hungateiclostridiaceae;Hungateiclostridium	100.00	44.91	0.00
009	k141_2747	48.586456278763976	1521	4.2848285	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Hungateiclostridiaceae;Hungateiclostridium	100.00	44.91	0.00
009	k141_18019	48.91912320483749	6615	6.79953585	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Hungateiclostridiaceae;Hungateiclostridium	100.00	44.91	0.00
009	k141_20050	39.10182813741942	22646	5.387269	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Hungateiclostridiaceae;Hungateiclostridium	100.00	44.91	0.00
009	k141_2764	42.07865168539326	1780	17.233742	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Hungateiclostridiaceae;Hungateiclostridium	100.00	44.91	0.00
009	k141_18030	33.82497541789577	1017	3.9878893	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Hungateiclostridiaceae;Hungateiclostridium	100.00	44.91	0.00
009	k141_20070	43.00595238095239	2688	6.4686762	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Hungateiclostridiaceae;Hungateiclostridium	100.00	44.91	0.00
009	k141_4807	42.18958611481976	1498	4.0675073049999995	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Hungateiclostridiaceae;Hungateiclostridium	100.00	44.91	0.00
009	k141_13491	44.97400346620451	1154	4.7699205	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Hungateiclostridiaceae;Hungateiclostridium	100.00	44.91	0.00
009	k141_15457	42.651942438458704	37942	14.1184245	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Hungateiclostridiaceae;Hungateiclostridium	100.00	44.91	0.00
009	k141_20115	43.524416135881104	1413	3.0566113	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Hungateiclostridiaceae;Hungateiclostridium	100.00	44.91	0.00
009	k141_20122	50.66115702479339	1210	2.4995283	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Hungateiclostridiaceae;Hungateiclostridium	100.00	44.91	0.00
009	k141_18057	42.79319606087735	1117	13.256462899999999	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Hungateiclostridiaceae;Hungateiclostridium	100.00	44.91	0.00
009	k141_18059	42.415002286933984	6559	5.092994	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Hungateiclostridiaceae;Hungateiclostridium	100.00	44.91	0.00
009	k141_18066	39.356884057971016	2208	5.28279912	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Hungateiclostridiaceae;Hungateiclostridium	100.00	44.91	0.00
009	k141_13511	31.845020898294962	15073	5.3022515	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Hungateiclostridiaceae;Hungateiclostridium	100.00	44.91	0.00
009	k141_4895	44.81842338352524	1129	2.23289065	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Hungateiclostridiaceae;Hungateiclostridium	100.00	44.91	0.00
009	k141_4915	46.10441767068273	1245	2.69452052	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Hungateiclostridiaceae;Hungateiclostridium	100.00	44.91	0.00
009	k141_2785	48.26402300330458	23301	7.3333768	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Hungateiclostridiaceae;Hungateiclostridium	100.00	44.91	0.00
009	k141_4917	51.46131805157593	1745	2.8749215	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Hungateiclostridiaceae;Hungateiclostridium	100.00	44.91	0.00
009	k141_6892	41.379892037786774	5928	4.5062305	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Hungateiclostridiaceae;Hungateiclostridium	100.00	44.91	0.00
009	k141_2789	47.4385457550093	9682	6.586131	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Hungateiclostridiaceae;Hungateiclostridium	100.00	44.91	0.00
009	k141_15485	44.59574468085106	7050	5.468768075	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Hungateiclostridiaceae;Hungateiclostridium	100.00	44.91	0.00
009	k141_18169	43.68266405484819	1021	1.79448915	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Hungateiclostridiaceae;Hungateiclostridium	100.00	44.91	0.00
009	k141_649	44.41233140655106	1038	11.7984235	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Hungateiclostridiaceae;Hungateiclostridium	100.00	44.91	0.00
009	k141_9305	42.93865905848788	1402	2.0531150499999997	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Hungateiclostridiaceae;Hungateiclostridium	100.00	44.91	0.00
009	k141_6920	40.04647560030984	1291	2.5635407	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Hungateiclostridiaceae;Hungateiclostridium	100.00	44.91	0.00
009	k141_6922	41.613756613756614	3780	3.502204	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Hungateiclostridiaceae;Hungateiclostridium	100.00	44.91	0.00
009	k141_20226	46.86320754716981	4240	7.1832515	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Hungateiclostridiaceae;Hungateiclostridium	100.00	44.91	0.00
009	k141_18229	43.40425531914894	1175	2.957561	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Hungateiclostridiaceae;Hungateiclostridium	100.00	44.91	0.00
009	k141_9322	41.98167239404353	1746	2.760025	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Hungateiclostridiaceae;Hungateiclostridium	100.00	44.91	0.00
009	k141_737	45.55052790346908	2652	10.83733	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Hungateiclostridiaceae;Hungateiclostridium	100.00	44.91	0.00
009	k141_9345	34.21052631578947	1330	1.525	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Hungateiclostridiaceae;Hungateiclostridium	100.00	44.91	0.00
009	k141_4973	39.926800865080686	6011	8.5565605	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Hungateiclostridiaceae;Hungateiclostridium	100.00	44.91	0.00
009	k141_2829	44.90960989533777	1051	3.680910085	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Hungateiclostridiaceae;Hungateiclostridium	100.00	44.91	0.00
009	k141_13590	43.24281654562678	6334	12.335139665	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Hungateiclostridiaceae;Hungateiclostridium	100.00	44.91	0.00
009	k141_6969	49.68879668049793	5784	7.0682462	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Hungateiclostridiaceae;Hungateiclostridium	100.00	44.91	0.00
009	k141_15511	41.06280193236715	3726	6.0855700205000005	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Hungateiclostridiaceae;Hungateiclostridium	100.00	44.91	0.00
009	k141_776	41.427155599603566	1009	1.45925495	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Hungateiclostridiaceae;Hungateiclostridium	100.00	44.91	0.00
009	k141_15512	41.798107255520506	1902	4.678082	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Hungateiclostridiaceae;Hungateiclostridium	100.00	44.91	0.00
009	k141_18297	48.03871625063678	1963	2.7865417	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Hungateiclostridiaceae;Hungateiclostridium	100.00	44.91	0.00
009	k141_805	49.919759277833506	9970	5.687933	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Hungateiclostridiaceae;Hungateiclostridium	100.00	44.91	0.00
009	k141_18347	41.26358533381106	8373	4.8798495	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Hungateiclostridiaceae;Hungateiclostridium	100.00	44.91	0.00
009	k141_814	39.87951807228916	1660	5.396357927	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Hungateiclostridiaceae;Hungateiclostridium	100.00	44.91	0.00
009	k141_15531	52.047159699892816	23325	6.75840335	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Hungateiclostridiaceae;Hungateiclostridium	100.00	44.91	0.00
009	k141_9360	50.050289443687	44741	6.245834349999999	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Hungateiclostridiaceae;Hungateiclostridium	100.00	44.91	0.00
009	k141_9420	42.55396999634102	2733	2.0431669	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Hungateiclostridiaceae;Hungateiclostridium	100.00	44.91	0.00
009	k141_9424	44.03859407305307	1451	16.1145278	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Hungateiclostridiaceae;Hungateiclostridium	100.00	44.91	0.00
009	k141_18434	50.17447657028913	8024	4.22612405	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Hungateiclostridiaceae;Hungateiclostridium	100.00	44.91	0.00
009	k141_9497	46.326654523375836	1647	3.9776218	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Hungateiclostridiaceae;Hungateiclostridium	100.00	44.91	0.00
009	k141_9501	40.53857350800582	1374	4.6674838075	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Hungateiclostridiaceae;Hungateiclostridium	100.00	44.91	0.00
009	k141_18513	44.98495486459378	1994	14.051518	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Hungateiclostridiaceae;Hungateiclostridium	100.00	44.91	0.00
009	k141_15542	42.578659370725035	46784	11.8985722475	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Hungateiclostridiaceae;Hungateiclostridium	100.00	44.91	0.00
009	k141_895	45.4345703125	4096	16.8455395	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Hungateiclostridiaceae;Hungateiclostridium	100.00	44.91	0.00
009	k141_9557	37.648221343873516	1012	2.2720417900000003	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Hungateiclostridiaceae;Hungateiclostridium	100.00	44.91	0.00
009	k141_18522	50.43012566416463	23714	6.399614	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Hungateiclostridiaceae;Hungateiclostridium	100.00	44.91	0.00
009	k141_9575	44.74370112945265	2302	172.235369	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Hungateiclostridiaceae;Hungateiclostridium	100.00	44.91	0.00
009	k141_914	42.53819036427732	3404	3.5822065	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Hungateiclostridiaceae;Hungateiclostridium	100.00	44.91	0.00
009	k141_9579	43.05555555555556	1296	2.23778365	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Hungateiclostridiaceae;Hungateiclostridium	100.00	44.91	0.00
009	k141_918	42.64705882352941	1088	3.598614	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Hungateiclostridiaceae;Hungateiclostridium	100.00	44.91	0.00
009	k141_922	41.714836223506744	1038	1.3237612	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Hungateiclostridiaceae;Hungateiclostridium	100.00	44.91	0.00
009	k141_15621	50.66666666666667	1050	2.30166675	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Hungateiclostridiaceae;Hungateiclostridium	100.00	44.91	0.00
